ID,Trial,Decision,AbsolutePay,AbsolutePayPower,Rank,Fairness,FeelingRating,Disadvantageous,Advantageous,MeanOffer
28,0.666666666666667,1,170,9.1010821854626,1,0.240270727580372,0.438095238095238,0,64.75,118.2
28,0.683333333333333,1,133,8.18947771799823,1,0.210891089108911,0.634920634920635,0,65.25,80.8
28,0.7,0,68,6.13732091100788,0.75,0.335135135135135,0.787301587301587,14.75,25.75,59.2
28,0.716666666666667,0,43,5.03954625745743,0.5,0.567912087912088,0.501587301587302,74.5,14.5,91
28,0.733333333333333,1,168,9.05488608707819,0.5,0.24375,0.396825396825397,13,47,140.8
28,0.75,0,8,2.44528055538414,0,0.243362831858407,0.711111111111111,103,0,90.4
28,0.766666666666667,1,265,11.0152846854701,1,0.243838604143948,0.771428571428571,0,102,183.4
28,0.783333333333333,0,25,3.99129845265808,0,0.388284518828452,0.552380952380952,88.25,0,95.6
28,0.8,1,96,7.11830561962175,0.75,0.253493975903614,0.812698412698413,13.5,29.75,83
28,0.816666666666667,0,39,4.83234331228157,0.25,0.159633027522936,0.53968253968254,10,4.25,43.6
28,0.833333333333333,1,127,8.02852196736762,1,0.225968109339408,0.434920634920635,0,49,87.8
28,0.85,1,94,7.05415465755744,1,0.228571428571429,0.59047619047619,0,35.25,65.8
28,0.866666666666667,0,62,5.89832130334129,0.75,0.202214022140221,0.507936507936508,6.5,16.25,54.2
28,0.883333333333333,0,15,3.20419723555673,0,0.425149700598802,0,64.75,0,66.8
28,0.9,0,72,6.29003371741242,0.25,0.239164490861619,0.117460317460317,21.25,15.5,76.6
28,0.916666666666667,1,242,10.5935277207381,1,0.242607683352736,0.619047619047619,0,87.75,171.8
28,0.933333333333333,1,50,5.37721129071304,0.25,0.344124168514412,0.66031746031746,55.5,5.25,90.2
28,0.95,0,12,2.91103840986603,0,0.566386554621849,0.292063492063492,163.5,0,142.8
28,0.966666666666667,0,64,5.97939699453975,0.75,0.24115523465704,0.377777777777778,8.5,19.25,55.4
28,0.983333333333333,0,50,5.37721129071304,0.5,0.186206896551724,0.380952380952381,5.5,10,46.4
28,1,1,114,7.66423982672151,0.75,0.435867446393762,0.704761904761905,37.75,52,102.6
29,0.0166666666666667,1,37,4.72418331413403,0.25,0.133333333333333,0.221957040572792,8.5,3,41.4
29,0.0333333333333333,1,57,5.68887233686099,0.5,0.203100775193798,0.293556085918854,6,12.75,51.6
29,0.05,0,14,3.11053473440597,0.25,0.564137931034483,0.205250596658711,57.25,2.25,58
29,0.0666666666666667,0,43,5.03954625745743,0.75,0.229787234042553,0.329355608591885,5.5,12.25,37.6
29,0.0833333333333333,0,31,4.3780985009768,0.25,0.146808510638298,0.241050119331742,9.75,1.5,37.6
29,0.1,1,86,6.78944593021447,0.75,0.228571428571429,0.536992840095465,2,27.25,65.8
29,0.116666666666667,0,8,2.44528055538414,0,0.243362831858407,0.276849642004773,103,0,90.4
29,0.133333333333333,1,155,8.74666775884111,1,0.518287937743191,0.718377088305489,0,129.5,51.4
29,0.15,1,101,7.27542202905561,0.75,0.239164490861619,0.620525059665871,2.25,32.75,76.6
29,0.166666666666667,0,19,3.54702335795896,0,0.186206896551724,0.400954653937947,34.25,0,46.4
29,0.183333333333333,1,82,6.651811850794,1,0.316751269035533,0.575178997613365,0,53.25,39.4
29,0.2,0,50,5.37721129071304,0.75,0.472103004291845,0.252983293556086,19.75,24,46.6
29,0.216666666666667,1,139,8.34634560731087,0.25,0.240588235294118,0.625298329355609,29.75,33.5,136
29,0.233333333333333,0,31,4.3780985009768,0.5,0.36504854368932,0.398568019093079,19.75,7,41.2
29,0.25,1,147,8.54961294484209,0.75,0.240867992766727,0.69689737470167,2,47.5,110.6
29,0.266666666666667,0,22,3.77782427368397,0,0.159633027522936,0.231503579952267,27,0,43.6
29,0.283333333333333,0,30,4.31680210264225,0.5,0.422119815668203,0.393794749403341,24.5,7.75,43.4
29,0.3,0,29,4.25432965572642,0.25,0.186096256684492,0.267303102625298,12.25,1.75,37.4
29,0.316666666666667,0,15,3.20419723555673,0,0.216666666666667,0.0572792362768496,53.25,0,57.6
29,0.333333333333333,0,17,3.38137265480804,0,0.272916666666667,0.102625298329356,26.75,0,38.4
29,0.35,0,15,3.20419723555673,0,0.240270727580372,0,129,0,118.2
29,0.366666666666667,1,79,6.54605498978503,0.25,0.225968109339408,0.369928400954654,25.75,14.75,87.8
29,0.383333333333333,1,79,6.54605498978503,1,0.142760942760943,0.572792362768496,0,24.5,59.4
29,0.4,0,46,5.1878315693135,0.5,0.383279742765273,0.0692124105011933,31.25,11,62.2
29,0.416666666666667,0,46,5.1878315693135,0.5,0.425149700598802,0.214797136038186,38,12,66.8
29,0.433333333333333,1,297,11.5687190229259,1,0.567912087912088,0.675417661097852,0,257.5,91
29,0.45,1,77,6.47427305248956,0.75,0.171786833855799,0.575178997613365,2.75,19.25,63.8
29,0.466666666666667,0,66,6.05904101416728,0.75,0.290140845070423,0.553699284009546,11.25,22.75,56.8
29,0.483333333333333,0,30,4.31680210264225,0,0.202214022140221,0.0811455847255373,30.25,0,54.2
29,0.5,0,49,5.33070088783118,0.5,0.24115523465704,0.20763723150358,16,8,55.4
29,0.516666666666667,0,68,6.13732091100788,0.75,0.335135135135135,0.410501193317422,14.75,25.75,59.2
29,0.533333333333333,1,168,9.05488608707819,0.5,0.24375,0.732696897374702,13,47,140.8
29,0.55,1,146,8.52455521261034,1,0.236507936507937,0.69689737470167,0,56.5,100.8
29,0.566666666666667,0,79,6.54605498978503,1,0.158208955223881,0.465393794749403,0,31.75,53.6
29,0.583333333333333,1,242,10.5935277207381,1,0.242607683352736,0.835322195704057,0,87.75,171.8
29,0.6,0,76,6.43798328341031,0.5,0.191954022988506,0.334128878281623,8,16,69.6
29,0.616666666666667,1,98,7.18169922431392,0.75,0.213471502590674,0.369928400954654,3.25,29.25,77.2
29,0.633333333333333,0,81,6.61680838424251,0.75,0.519700748129676,0.515513126491647,40.25,41.25,80.2
29,0.65,0,12,2.91103840986603,0,0.475346260387812,0.252983293556086,75.25,0,72.2
29,0.666666666666667,1,283,11.3309981143876,0.75,0.242629107981221,0.687350835322196,3.5,91,213
29,0.683333333333333,1,104,7.36757110409355,0.75,0.344124168514412,0.742243436754177,23,40.25,90.2
29,0.7,1,92,6.98922088130298,0.25,0.200380952380952,0.367541766109785,29.75,13.5,105
29,0.716666666666667,1,170,9.1010821854626,1,0.219112627986348,0.568019093078759,0,66,117.2
29,0.733333333333333,1,196,9.67542633394599,1,0.23026706231454,0.446300715990454,0,76.5,134.8
29,0.75,1,204,9.84330567621687,0.75,0.238867438867439,0.541766109785203,5.5,66.25,155.4
29,0.766666666666667,0,119,7.80701822858405,1,0.169269521410579,0.284009546539379,0,49.5,79.4
29,0.783333333333333,0,40,4.88523878353299,0.25,0.479715302491103,0.0668257756563246,96,5.5,112.4
29,0.8,0,25,3.99129845265808,0,0.388284518828452,0.121718377088305,88.25,0,95.6
29,0.816666666666667,0,133,8.18947771799823,1,0.178991596638655,0.620525059665871,0,47.25,95.2
29,0.833333333333333,1,466,14.0412555701704,1,0.566386554621849,1,0,404,142.8
29,0.85,1,466,14.0412555701704,1,0.241288782816229,0.966587112171838,0,163.5,335.2
29,0.866666666666667,1,213,10.0277437974898,0.25,0.244424297370807,0.630071599045346,58.25,48.75,220.6
29,0.883333333333333,1,119,7.80701822858405,1,0.153424657534247,0.525059665871122,0,39.25,87.6
29,0.9,0,75,6.40142030768813,0.5,0.210891089108911,0.186157517899761,19,11.75,80.8
29,0.916666666666667,0,37,4.72418331413403,0.25,0.522683706070287,0.315035799522673,115.75,5.5,125.2
29,0.933333333333333,1,357,12.5212397979577,0.75,0.243452380952381,0.706443914081146,5.5,115.75,268.8
29,0.95,0,74,6.36457838406999,0.5,0.253493975903614,0.276849642004773,24.5,13.25,83
29,0.966666666666667,1,170,9.1010821854626,1,0.299300699300699,0.441527446300716,0,105.25,85.8
29,0.983333333333333,0,21,3.70300498531373,0,0.243838604143948,0.00954653937947494,203,0,183.4
29,1,0,21,3.70300498531373,0,0.435867446393762,0.136038186157518,102,0,102.6
30,0.0166666666666667,1,44,5.08961170900528,0.75,0.272916666666667,0.435779816513761,7.25,14.25,38.4
30,0.0333333333333333,1,77,6.47427305248956,0.75,0.171786833855799,0.279816513761468,2.75,19.25,63.8
30,0.05,1,88,6.85689578758068,1,0.202214022140221,0.497706422018349,0,42.25,54.2
30,0.0666666666666667,0,46,5.1878315693135,0.5,0.383279742765273,0.146788990825688,31.25,11,62.2
30,0.0833333333333333,1,189,9.52529809394842,1,0.564137931034483,1,0,163.75,58
30,0.1,0,24,3.92184868931722,0.25,0.519700748129676,0.247706422018349,73.75,3.5,80.2
30,0.116666666666667,0,71,6.2523184510325,0.5,0.388284518828452,0.18348623853211,48.25,17.5,95.6
30,0.133333333333333,1,342,12.2922455064951,0.25,0.241288782816229,0.908256880733945,74,82.5,335.2
30,0.15,0,19,3.54702335795896,0,0.229787234042553,0.0458715596330275,23.25,0,37.6
30,0.166666666666667,1,243,10.6123288111323,0.75,0.243838604143948,0.509174311926605,5.5,80,183.4
30,0.183333333333333,0,100,7.2443596007499,0.75,0.299300699300699,0.0940366972477064,17.5,35.25,85.8
30,0.2,0,110,7.54742584385128,1,0.239164490861619,0.0435779816513761,0,41.75,76.6
30,0.216666666666667,0,59,5.77386153905412,1,0.186096256684492,0.103211009174312,0,27,37.4
30,0.233333333333333,1,204,9.84330567621687,0.75,0.238867438867439,0.733944954128441,5.5,66.25,155.4
30,0.25,0,20,3.62612606115295,0,0.225968109339408,0,84.75,0,87.8
30,0.266666666666667,0,147,8.54961294484209,0.75,0.240867992766727,0.0596330275229358,2,47.5,110.6
30,0.283333333333333,1,379,12.8473885908327,1,0.522683706070287,0.506880733944954,0,317.25,125.2
30,0.3,0,70,6.21429916848922,0.5,0.435867446393762,0.100917431192661,59.75,19,102.6
30,0.316666666666667,0,27,4.12559335212594,0,0.191954022988506,0.121559633027523,53.25,0,69.6
30,0.333333333333333,0,57,5.68887233686099,0.75,0.186206896551724,0.0458715596330275,2,15.25,46.4
30,0.35,0,52,5.46866648115618,0.75,0.518287937743191,0,25.75,26.5,51.4
30,0.366666666666667,0,77,6.47427305248956,0.25,0.153424657534247,0.0825688073394495,20.5,7.25,87.6
30,0.383333333333333,0,111,7.57685333809079,1,0.290140845070423,0.30045871559633,0,67.75,56.8
30,0.4,0,17,3.38137265480804,0.25,0.472103004291845,0.114678899082569,39.25,2.25,46.6
30,0.416666666666667,0,72,6.29003371741242,0.5,0.344124168514412,0.073394495412844,39,16.25,90.2
30,0.433333333333333,1,133,8.18947771799823,1,0.178991596638655,0.19954128440367,0,47.25,95.2
30,0.45,0,64,5.97939699453975,0.25,0.169269521410579,0.0642201834862385,23.25,4,79.4
30,0.466666666666667,0,15,3.20419723555673,0,0.216666666666667,0.0894495412844037,53.25,0,57.6
30,0.483333333333333,0,54,5.55813788847794,1,0.146808510638298,0,0,20.5,37.6
30,0.5,0,129,8.08264632090777,1,0.243362831858407,0.146788990825688,0,48.25,90.4
30,0.516666666666667,1,127,8.02852196736762,1,0.335135135135135,0.385321100917431,0,84.75,59.2
30,0.533333333333333,0,19,3.54702335795896,0.25,0.422119815668203,0.0435779816513761,32.75,2.25,43.4
30,0.55,0,62,5.89832130334129,0.5,0.142760942760943,0.0527522935779817,6,9.25,59.4
30,0.566666666666667,0,111,7.57685333809079,1,0.213471502590674,0.153669724770642,0,42.25,77.2
30,0.583333333333333,0,7,2.30883106524301,0,0.242629107981221,0,257.5,0,213
30,0.6,0,12,2.91103840986603,0,0.475346260387812,0,75.25,0,72.2
30,0.616666666666667,0,136,8.26840480330975,0.75,0.566386554621849,0.144495412844037,82.5,74,142.8
30,0.633333333333333,1,150,8.62420837814735,1,0.200380952380952,0.428899082568807,0,56.25,105
30,0.65,1,208,9.92583917138026,0.5,0.242607683352736,0.44954128440367,13.5,58.75,171.8
30,0.666666666666667,0,98,7.18169922431392,1,0.24115523465704,0.270642201834862,0,53.25,55.4
30,0.683333333333333,0,5,1.99782342879897,0,0.240588235294118,0,163.75,0,136
30,0.7,0,33,4.49739460046973,0,0.219112627986348,0.123853211009174,105.25,0,117.2
30,0.716666666666667,0,18,3.46551016612656,0,0.244424297370807,0.0481651376146789,253.25,0,220.6
30,0.733333333333333,0,146,8.52455521261034,1,0.236507936507937,0.279816513761468,0,56.5,100.8
30,0.75,0,23,3.85072912254969,0.25,0.316751269035533,0.330275229357798,22.5,2,39.4
30,0.766666666666667,0,94,7.05415465755744,1,0.36504854368932,0.0619266055045872,0,66,41.2
30,0.783333333333333,1,153,8.6979581803192,0.5,0.23026706231454,0.497706422018349,16.25,39,134.8
30,0.8,0,34,4.55549877645288,0,0.158208955223881,0.073394495412844,24.5,0,53.6
30,0.816666666666667,0,133,8.18947771799823,1,0.210891089108911,0.0321100917431193,0,65.25,80.8
30,0.833333333333333,0,48,5.28364623763486,0.75,0.133333333333333,0.0619266055045872,1.5,9.75,41.4
30,0.85,0,13,3.01297578630447,0,0.228571428571429,0.0848623853211009,66,0,65.8
30,0.866666666666667,0,57,5.68887233686099,0.5,0.203100775193798,0.114678899082569,6,12.75,51.6
30,0.883333333333333,0,96,7.11830561962175,0.75,0.253493975903614,0.160550458715596,13.5,29.75,83
30,0.9,0,40,4.88523878353299,0.25,0.479715302491103,0.119266055045872,96,5.5,112.4
30,0.916666666666667,0,170,9.1010821854626,1,0.240270727580372,0.100917431192661,0,64.75,118.2
30,0.933333333333333,0,7,2.30883106524301,0,0.567912087912088,0.107798165137614,105,0,91
30,0.95,0,168,9.05488608707819,0.5,0.24375,0.18348623853211,13,47,140.8
30,0.966666666666667,0,29,4.25432965572642,0.25,0.425149700598802,0.103211009174312,50.75,3.5,66.8
30,0.983333333333333,0,39,4.83234331228157,0.25,0.159633027522936,0.0412844036697248,10,4.25,43.6
30,1,1,267,11.0509558127252,0.25,0.243452380952381,0.394495412844037,65.25,63,268.8
31,0.0166666666666667,1,36,4.6688516567751,0.5,0.146808510638298,0.586206896551724,6,4,37.6
31,0.0333333333333333,1,175,9.21523385815334,0.75,0.23026706231454,0.802177858439202,5.25,55.5,134.8
31,0.05,1,66,6.05904101416728,0.75,0.290140845070423,0.695099818511796,11.25,22.75,56.8
31,0.0666666666666667,0,7,2.30883106524301,0,0.242629107981221,0.0671506352087114,257.5,0,213
31,0.0833333333333333,1,130,8.10952919222755,0.5,0.219112627986348,0.480943738656987,15,31,117.2
31,0.1,1,155,8.74666775884111,1,0.518287937743191,0.88929219600726,0,129.5,51.4
31,0.116666666666667,0,25,3.99129845265808,0.25,0.272916666666667,0.214156079854809,18.75,2,38.4
31,0.133333333333333,1,326,12.041582570648,0.5,0.243452380952381,1,21,92.5,268.8
31,0.15,0,15,3.20419723555673,0,0.316751269035533,0.148820326678766,30.5,0,39.4
31,0.166666666666667,0,315,11.865158337195,1,0.244424297370807,0.642468239564428,0,118,220.6
31,0.183333333333333,0,60,5.81574073736405,0.75,0.158208955223881,0.232304900181488,4.75,12.75,53.6
31,0.2,0,25,3.99129845265808,0,0.238867438867439,0.132486388384755,163,0,155.4
31,0.216666666666667,1,315,11.865158337195,1,0.479715302491103,0.831215970961887,0,253.25,112.4
31,0.233333333333333,0,46,5.1878315693135,0.25,0.203100775193798,0.408348457350272,14.25,7.25,51.6
31,0.25,0,92,6.98922088130298,0.25,0.236507936507937,0.424682395644283,29.75,18.75,100.8
31,0.266666666666667,0,31,4.3780985009768,0.5,0.36504854368932,0.176043557168784,19.75,7,41.2
31,0.283333333333333,0,82,6.651811850794,1,0.216666666666667,0.482758620689655,0,30.5,57.6
31,0.3,0,17,3.38137265480804,0.25,0.472103004291845,0.23049001814882,39.25,2.25,46.6
31,0.316666666666667,0,14,3.11053473440597,0.25,0.564137931034483,0.136116152450091,57.25,2.25,58
31,0.333333333333333,1,147,8.54961294484209,0.75,0.240867992766727,0.609800362976406,2,47.5,110.6
31,0.35,1,411,13.3030732801979,0.5,0.241288782816229,0.978221415607985,22.25,117,335.2
31,0.366666666666667,1,119,7.80701822858405,1,0.169269521410579,0.41923774954628,0,49.5,79.4
31,0.383333333333333,0,110,7.54742584385128,1,0.422119815668203,0.388384754990926,0,83.25,43.4
31,0.4,0,86,6.78944593021447,0.5,0.213471502590674,0.355716878402904,9.25,20.25,77.2
31,0.416666666666667,0,38,4.7786689657692,0,0.200380952380952,0.0762250453720508,83.75,0,105
31,0.433333333333333,0,139,8.34634560731087,0.25,0.240588235294118,0.372050816696915,29.75,33.5,136
31,0.45,0,33,4.49739460046973,0,0.299300699300699,0.330308529945554,66,0,85.8
31,0.466666666666667,0,86,6.78944593021447,0.75,0.191954022988506,0.277676950998185,3,23.5,69.6
31,0.483333333333333,0,19,3.54702335795896,0,0.229787234042553,0.0362976406533575,23.25,0,37.6
31,0.5,0,56,5.64573970950558,0.25,0.171786833855799,0,16.25,6.5,63.8
31,0.516666666666667,0,29,4.25432965572642,0.25,0.186096256684492,0.11978221415608,12.25,1.75,37.4
31,0.533333333333333,0,37,4.72418331413403,0.25,0.522683706070287,0.0762250453720508,115.75,5.5,125.2
31,0.55,0,81,6.61680838424251,0.75,0.519700748129676,0.252268602540835,40.25,41.25,80.2
31,0.566666666666667,0,46,5.1878315693135,0.5,0.383279742765273,0.219600725952813,31.25,11,62.2
31,0.583333333333333,0,62,5.89832130334129,0.5,0.142760942760943,0.150635208711434,6,9.25,59.4
31,0.6,0,43,5.03954625745743,0,0.178991596638655,0.201451905626134,65.25,0,95.2
31,0.616666666666667,0,77,6.47427305248956,0.25,0.153424657534247,0.41923774954628,20.5,7.25,87.6
31,0.633333333333333,0,54,5.55813788847794,1,0.133333333333333,0.108892921960073,0,15.75,41.4
31,0.65,0,45,5.13903269745991,0.5,0.475346260387812,0.127041742286751,47,13,72.2
31,0.666666666666667,0,139,8.34634560731087,0.5,0.240270727580372,0.397459165154265,12,38,118.2
31,0.683333333333333,0,75,6.40142030768813,0.5,0.210891089108911,0.261343012704174,19,11.75,80.8
31,0.7,0,127,8.02852196736762,1,0.335135135135135,0.382940108892922,0,84.75,59.2
31,0.716666666666667,0,87,6.82328133984321,0.75,0.567912087912088,0.284936479128857,52.5,47.5,91
31,0.733333333333333,0,136,8.26840480330975,0.25,0.24375,0.767695099818512,37,31,140.8
31,0.75,0,129,8.08264632090777,1,0.243362831858407,0.506352087114338,0,48.25,90.4
31,0.766666666666667,1,172,9.14696952549905,0.25,0.243838604143948,0.931034482758621,52,37.75,183.4
31,0.783333333333333,0,47,5.23602943000336,0.25,0.388284518828452,0.194192377495463,66.25,5.5,95.6
31,0.8,0,57,5.68887233686099,0.25,0.253493975903614,0.163339382940109,37.25,4.75,83
31,0.816666666666667,0,59,5.77386153905412,1,0.159633027522936,0.255898366606171,0,19.25,43.6
31,0.833333333333333,0,113,7.6352582458409,0.75,0.225968109339408,0.626134301270417,3.5,35,87.8
31,0.85,0,86,6.78944593021447,0.75,0.228571428571429,0.393829401088929,2,27.25,65.8
31,0.866666666666667,0,50,5.37721129071304,0.5,0.202214022140221,0.277676950998185,12.5,7.25,54.2
31,0.883333333333333,0,74,6.36457838406999,0.75,0.425149700598802,0.317604355716878,24,33,66.8
31,0.9,0,90,6.92347740262866,0.5,0.239164490861619,0.588021778584392,7.75,24.5,76.6
31,0.916666666666667,1,171,9.12406409517552,0.25,0.242607683352736,0.580762250453721,41.25,40.25,171.8
31,0.933333333333333,0,29,4.25432965572642,0,0.344124168514412,0.355716878402904,76.5,0,90.2
31,0.95,1,136,8.26840480330975,0.75,0.566386554621849,0.482758620689655,82.5,74,142.8
31,0.966666666666667,0,39,4.83234331228157,0.25,0.24115523465704,0.341197822141561,23.5,3,55.4
31,0.983333333333333,0,65,6.01939361628307,1,0.186206896551724,0.313974591651543,0,23.25,46.4
31,1,1,265,11.0152846854701,1,0.435867446393762,0.961887477313975,0,203,102.6
32,0.0166666666666667,1,45,5.13903269745991,0.5,0.475346260387812,0.4875,47,13,72.2
32,0.0333333333333333,1,44,5.08961170900528,0.5,0.519700748129676,0.51875,58.75,13.5,80.2
32,0.05,1,55,5.60216578138604,0.75,0.564137931034483,0.275,33.5,29.75,58
32,0.0666666666666667,1,142,8.42333335048786,0.25,0.238867438867439,0.9421875,46,29.25,155.4
32,0.0833333333333333,0,12,2.91103840986603,0,0.24375,0,161,0,140.8
32,0.1,0,18,3.46551016612656,0,0.244424297370807,0,253.25,0,220.6
32,0.116666666666667,0,34,4.55549877645288,0,0.158208955223881,0,24.5,0,53.6
32,0.133333333333333,0,20,3.62612606115295,0,0.335135135135135,0,49,0,59.2
32,0.15,0,33,4.49739460046973,0,0.299300699300699,0.115625,66,0,85.8
32,0.166666666666667,1,74,6.36457838406999,0.75,0.216666666666667,0.7328125,2,22.5,57.6
32,0.183333333333333,1,129,8.08264632090777,1,0.243362831858407,0.875,0,48.25,90.4
32,0.2,1,283,11.3309981143876,0.75,0.242629107981221,1,3.5,91,213
32,0.216666666666667,1,119,7.80701822858405,1,0.153424657534247,0.8140625,0,39.25,87.6
32,0.233333333333333,1,242,10.5935277207381,1,0.242607683352736,0.9453125,0,87.75,171.8
32,0.25,0,60,5.81574073736405,0.25,0.228571428571429,0.4703125,19,11.75,65.8
32,0.266666666666667,1,121,7.86317079877394,0.25,0.23026706231454,0.6234375,40.25,23,134.8
32,0.283333333333333,1,114,7.66423982672151,0.5,0.200380952380952,0.425,13.25,24.5,105
32,0.3,0,76,6.43798328341031,0.5,0.191954022988506,0.275,8,16,69.6
32,0.316666666666667,1,109,7.51784546320831,0.75,0.388284518828452,0.7234375,29.25,46,95.6
32,0.333333333333333,1,156,8.77088824192861,0.75,0.240270727580372,0.7953125,3.5,50.75,118.2
32,0.35,0,40,4.88523878353299,0.25,0.479715302491103,0.190625,96,5.5,112.4
32,0.366666666666667,0,33,4.49739460046973,0.25,0.566386554621849,0.15,142.5,5.25,142.8
32,0.383333333333333,0,50,5.37721129071304,0.75,0.472103004291845,0.2640625,19.75,24,46.6
32,0.4,0,43,5.03954625745743,0.75,0.229787234042553,0.1734375,5.5,12.25,37.6
32,0.416666666666667,0,43,5.03954625745743,0,0.178991596638655,0.05,65.25,0,95.2
32,0.433333333333333,1,155,8.74666775884111,1,0.240867992766727,0.9046875,0,55.5,110.6
32,0.45,0,15,3.20419723555673,0.25,0.518287937743191,0,47.5,2,51.4
32,0.466666666666667,1,114,7.66423982672151,0.75,0.435867446393762,0.8796875,37.75,52,102.6
32,0.483333333333333,0,12,2.91103840986603,0,0.241288782816229,0,404,0,335.2
32,0.5,0,15,3.20419723555673,0,0.243452380952381,0,317.25,0,268.8
32,0.516666666666667,0,33,4.49739460046973,0.5,0.272916666666667,0.5,12.75,6,38.4
32,0.533333333333333,0,79,6.54605498978503,1,0.142760942760943,0.3625,0,24.5,59.4
32,0.55,0,64,5.97939699453975,0.25,0.169269521410579,0.5578125,23.25,4,79.4
32,0.566666666666667,0,37,4.72418331413403,0.25,0.133333333333333,0.2875,8.5,3,41.4
32,0.583333333333333,1,146,8.52455521261034,1,0.383279742765273,0.8640625,0,104.75,62.2
32,0.6,0,48,5.28364623763486,0.5,0.290140845070423,0.18125,20.25,9.25,56.8
32,0.616666666666667,1,130,8.10952919222755,0.5,0.219112627986348,0.63125,15,31,117.2
32,0.633333333333333,0,15,3.20419723555673,0,0.425149700598802,0.1265625,64.75,0,66.8
32,0.65,0,7,2.30883106524301,0,0.567912087912088,0,105,0,91
32,0.666666666666667,0,68,6.13732091100788,0.5,0.171786833855799,0.3375,7.25,12.5,63.8
32,0.683333333333333,0,92,6.98922088130298,0.25,0.236507936507937,0.6296875,29.75,18.75,100.8
32,0.7,1,216,10.0882332033756,0.5,0.243838604143948,0.965625,19,59.75,183.4
32,0.716666666666667,1,111,7.57685333809079,1,0.213471502590674,0.66875,0,42.25,77.2
32,0.733333333333333,0,46,5.1878315693135,0.5,0.159633027522936,0.190625,4.75,7.75,43.6
32,0.75,0,74,6.36457838406999,0.5,0.253493975903614,0.40625,24.5,13.25,83
32,0.766666666666667,1,180,9.32754122549218,0.75,0.240588235294118,0.7921875,2.25,57.25,136
32,0.783333333333333,0,101,7.27542202905561,0.75,0.239164490861619,0.615625,2.25,32.75,76.6
32,0.8,0,47,5.23602943000336,0.75,0.36504854368932,0.2609375,11.75,19,41.2
32,0.816666666666667,0,30,4.31680210264225,0.5,0.422119815668203,0.06875,24.5,7.75,43.4
32,0.833333333333333,0,37,4.72418331413403,0.25,0.522683706070287,0.1484375,115.75,5.5,125.2
32,0.85,1,133,8.18947771799823,1,0.210891089108911,0.5453125,0,65.25,80.8
32,0.866666666666667,0,113,7.6352582458409,0.75,0.225968109339408,0.3296875,3.5,35,87.8
32,0.883333333333333,0,15,3.20419723555673,0,0.316751269035533,0,30.5,0,39.4
32,0.9,0,49,5.33070088783118,0.5,0.24115523465704,0.1453125,16,8,55.4
32,0.916666666666667,0,29,4.25432965572642,0.25,0.186096256684492,0.109375,12.25,1.75,37.4
32,0.933333333333333,0,29,4.25432965572642,0,0.344124168514412,0.121875,76.5,0,90.2
32,0.95,0,65,6.01939361628307,0.75,0.203100775193798,0.2859375,2,18.75,51.6
32,0.966666666666667,0,57,5.68887233686099,0.75,0.186206896551724,0.153125,2,15.25,46.4
32,0.983333333333333,0,54,5.55813788847794,1,0.146808510638298,0.2125,0,20.5,37.6
32,1,0,50,5.37721129071304,0.5,0.202214022140221,0.1890625,12.5,7.25,54.2
33,0.0166666666666667,1,77,6.47427305248956,0.75,0.475346260387812,0.1338199513382,31,37,72.2
33,0.0333333333333333,1,242,10.5935277207381,1,0.519700748129676,0.97323600973236,0,202.25,80.2
33,0.05,0,27,4.12559335212594,0.5,0.564137931034483,0,47.5,8.75,58
33,0.0666666666666667,1,25,3.99129845265808,0,0.238867438867439,0,163,0,155.4
33,0.0833333333333333,0,201,9.78079833895699,1,0.24375,0.111922141119221,0,75.25,140.8
33,0.1,0,293,11.5014627378618,0.75,0.244424297370807,0.452554744525547,5.5,96,220.6
33,0.116666666666667,0,51,5.42319444088033,0.5,0.158208955223881,0.0948905109489051,9.25,6,53.6
33,0.133333333333333,0,47,5.23602943000336,0.5,0.335135135135135,0.0340632603406326,25.25,10,59.2
33,0.15,0,53,5.51364276075795,0.25,0.299300699300699,0.0462287104622871,46,5,85.8
33,0.166666666666667,0,15,3.20419723555673,0,0.216666666666667,0,53.25,0,57.6
33,0.183333333333333,0,120,7.83516119572248,0.75,0.243362831858407,0,2.25,39.25,90.4
33,0.2,0,7,2.30883106524301,0,0.242629107981221,0,257.5,0,213
33,0.216666666666667,0,103,7.33702513078596,0.75,0.153424657534247,0.0340632603406326,4,23.25,87.6
33,0.233333333333333,0,10,2.69153480392692,0,0.242607683352736,0,202.25,0,171.8
33,0.25,1,76,6.43798328341031,0.5,0.228571428571429,0.182481751824818,7,19.75,65.8
33,0.266666666666667,0,153,8.6979581803192,0.5,0.23026706231454,0,16.25,39,134.8
33,0.283333333333333,0,92,6.98922088130298,0.25,0.200380952380952,0,29.75,13.5,105
33,0.3,0,98,7.18169922431392,1,0.191954022988506,0,0,35.5,69.6
33,0.316666666666667,0,47,5.23602943000336,0.25,0.388284518828452,0,66.25,5.5,95.6
33,0.333333333333333,1,170,9.1010821854626,1,0.240270727580372,0,0,64.75,118.2
33,0.35,0,120,7.83516119572248,0.75,0.479715302491103,0,48.75,58.25,112.4
33,0.366666666666667,1,466,14.0412555701704,1,0.566386554621849,0.384428223844282,0,404,142.8
33,0.383333333333333,0,129,8.08264632090777,1,0.472103004291845,0,0,103,46.6
33,0.4,1,27,4.12559335212594,0.25,0.229787234042553,1,15.25,2,37.6
